Word, wordscore, occurrence
portiere,7.5, 1.0
jigoku,9.0, 1.0
Elvira,7.666666666666667, 1.0
Theo,9.0, 1.0
$ellebrity,4.0, 1.0
Thep,8.0, 1.0
Them,7.0298252529234, 4.0
Then,7.1, 4.0
Thea,8.0, 1.0
pasiones,6.0, 1.0
Island,6.690450310559005, 21.0
Presence,4.666666666666667, 1.0
conduite,8.0, 1.0
Trojan,8.0, 1.0
Sgt.,7.5, 2.0
espa�ola,7.333333333333333, 1.0
Nadodi,2.0, 1.0
miru,9.0, 1.0
folie...,6.75, 1.0
travers,4.0, 1.0
Navarone,6.966666666666667, 2.0
Encounters,6.692276887871853, 6.0
Seniors,4.0, 1.0
Protector,4.6, 1.0
Buster,10.0, 1.0
Miral,7.0, 1.0
County,7.491490458999484, 7.0
Laughing,5.0, 2.0
Calloused,9.0, 1.0
Comme,6.818181818181818, 1.0
Stalker,8.3, 1.0
Grain,10.0, 1.0
esposa,6.0, 1.0
Grail,8.368421052631577, 1.0
Guarding,7.5, 1.0
Daigorou,6.0, 1.0
Vinglish,8.923076923076923, 1.0
Hotaru,8.212765957446807, 1.0
Counts,7.0, 1.0
Locaciones,7.0, 1.0
Captives,6.0, 1.0
Hartley,5.0, 1.0
Breakaway,9.0, 1.0
Summits,7.0, 1.0
Mammas,2.8333333333333335, 1.0
Tian,7.479166666666667, 6.0
Pacifier,6.181818181818182, 1.0
Eating,6.622222222222222, 5.0
Morgans?,5.375, 1.0
jiang,6.666666666666667, 3.0
Slimeball,4.0, 1.0
Stanley,7.555555555555556, 3.0
Mack,8.5, 1.0
Talks,6.857142857142857, 1.0
Wistful,7.0, 1.0
Macs,1.0, 1.0
Mambo,8.0, 1.0
fluier,6.0, 2.0
MacKintosh,6.0, 1.0
Bigga,6.0, 1.0
Thira,5.0, 1.0
Stealth,7.25, 1.0
Made,7.5198967698967705, 13.0
Padang,8.0, 1.0
br�lant,3.6666666666666665, 1.0
Third,7.430756578947368, 8.0
Conan,7.162339553937187, 5.0
Sweeney,6.437103174603176, 3.0
tulipe,7.0, 1.0
Cheaper,6.45, 2.0
milagro,8.0, 1.0
doppia,8.0, 1.0
Met�ora,7.0, 1.0
Vegas,6.313056206088993, 12.0
sue�o,1.0, 1.0
Perks,8.209486166007911, 1.0
domingo,7.0, 2.0
Mamas,7.0, 1.0
felice,7.0, 1.0
Mamay,9.0, 1.0
Reckoning,5.865079365079365, 3.0
Morte,4.625, 2.0
Tide,6.027412280701754, 3.0
Hypnotic,7.0, 1.0
brysomme,6.833333333333333, 1.0
bouffe,7.5, 1.0
sang,7.625, 4.0
Harder,8.0, 1.0
Captured,7.0, 1.0
Svartur,8.0, 1.0
felici,7.0, 1.0
membicarakan,8.333333333333334, 1.0
ferroviere,7.0, 1.0
sans,7.333333333333333, 1.0
Commander,7.399999999999999, 2.0
Yorktown,10.0, 1.0
S1m0ne,5.0, 1.0
abare,8.0, 1.0
Non-Stop,7.441108545034642, 1.0
Suckerpunch,8.0, 1.0
Genova,6.5, 1.0
M�lmhaus,8.0, 1.0
duermes,7.303030303030303, 1.0
Italy,8.0, 2.0
Cuerdas,10.0, 1.0
Coming,6.645061728395061, 6.0
pareja,9.0, 1.0
jardin,8.0, 1.0
Perro,8.0, 1.0
Kaikella,4.0, 1.0
Maha,7.0, 1.0
Coney,8.0, 1.0
Johns,7.0, 1.0
Erskineville,4.0, 1.0
Intruders,5.7, 1.0
Antwone,7.5, 1.0
Recep,6.45, 4.0
Kombat,5.154761904761905, 2.0
paura,6.805555555555556, 3.0
Mahi,7.5, 1.0
Scapegoat,8.5, 1.0
Zui,7.0, 1.0
Intolerable,6.2727272727272725, 1.0
Maid,5.75, 1.0
Demon,6.5069444444444455, 3.0
Friends,6.262916666666667, 15.0
Nemisoosand,4.0, 1.0
Main,5.989583333333334, 8.0
Horse,6.192187499999999, 8.0
Mais,9.5, 1.0
Chiefs,6.0, 1.0
Carrie,5.663793103448276, 2.0
Temptation,6.758333333333333, 2.0
sconosciuta,7.666666666666667, 1.0
Watson,10.0, 1.0
Mail,7.173913043478261, 2.0
Twice,8.023809523809524, 2.0
saji,8.0, 1.0
Prot�ger,5.0, 1.0
Faroeste,6.857142857142857, 1.0
Banlieue,7.672727272727274, 2.0
montador,5.0, 1.0
Majo,8.038461538461538, 1.0
Harvest,6.833333333333333, 4.0
Querelle,8.0, 1.0
Ukikusa,9.25, 2.0
Uninhabited,4.666666666666667, 1.0
Undercover,6.5576923076923075, 4.0
Barnyard,7.0, 1.0
Saturno,8.0, 1.0
Congo,5.428571428571429, 1.0
invisibles,6.8, 1.0
Dread,5.0, 2.0
Samaritan,5.8, 1.0
Perez,4.0, 1.0
Chemical,10.0, 1.0
Cassadaga,5.0, 1.0
Heist,6.4470111448834855, 3.0
Paperman,8.357142857142858, 1.0
avtomobilya,7.0, 1.0
Candelabra,7.350230414746543, 1.0
Apartments,6.421052631578948, 1.0
Claremont,9.0, 1.0
aff�re,7.924528301886794, 1.0
Zimmer/K�che/Bad,7.0, 1.0
K�yden,8.0, 1.0
Toscaanse,6.5, 1.0
Puthithu,7.0, 1.0
Infestation,5.0, 1.0
Nabbeun,7.333333333333333, 1.0
Gwansang,8.0, 1.0
Pumpkin,8.0, 1.0
Dream,6.727007384150242, 21.0
Samples,6.583333333333333, 1.0
Morin,8.0, 1.0
Hitori,9.5, 1.0
Fjordheksa,6.0, 1.0
Tales,5.993589743589745, 13.0
Record...,10.0, 1.0
Shag,8.0, 1.0
Percy,6.380914368650217, 2.0
Mifunes,8.0, 1.0
Tsubaki,7.6, 1.0
Housing,3.0, 1.0
Damsels,5.5, 1.0
otoko,7.0, 1.0
Collateral,6.715277777777779, 2.0
Risto,6.0, 1.0
Shab,9.0, 1.0
eversene,10.0, 1.0
nombre,6.222222222222222, 2.0
Hardly,7.428571428571429, 1.0
Waterborne,6.0, 1.0
levande,8.333333333333334, 1.0
Choke,5.9960893854748605, 2.0
Machines,7.4264705882352935, 2.0
Lhomme,7.357142857142857, 7.0
Rubinrot,4.5, 1.0
Chopper,7.1, 1.0
boncuk,8.0, 1.0
Philadelphia,8.162222222222223, 3.0
Unexpected,7.122651933701658, 2.0
Blindness,6.6, 1.0
Peaceful,7.138888888888889, 2.0
Ducks,6.415151515151515, 3.0
peuple,9.0, 2.0
Proximity,9.5, 1.0
scopone,10.0, 1.0
Kochegar,8.0, 1.0
Shao,8.75, 2.0
Shan,6.5, 1.0
Letter,7.18968253968254, 6.0
Chojo,7.0, 1.0
ginga,6.5, 2.0
Frankenstein,6.883498316498316, 12.0
Dobaara,4.888888888888889, 1.0
Fighters,8.875, 1.0
skatsu,8.0, 1.0
Akmareul,8.125, 1.0
Kotsutsubo,5.0, 1.0
Mirada,7.0, 1.0
Sarajevo,7.0, 1.0
Sleeping,6.442222222222222, 5.0
terlarang,2.0, 1.0
Chronicles,5.921934369504703, 11.0
comprar,8.0, 1.0
Destroyer,6.9, 1.0
chuan,7.2, 1.0
coeur,7.7, 5.0
dominee,6.0, 1.0
Ryans,7.0, 1.0
habitaci�n,6.1, 2.0
Thing,6.816248506571087, 18.0
sobre,7.46031746031746, 3.0
Suspension,5.0, 1.0
mian,7.133333333333333, 3.0
Madeas,5.4, 2.0
spasenie,7.0, 1.0
Fingers,5.0, 4.0
Kumonosu-j,8.444444444444445, 1.0
Uptown,7.0, 1.0
xanh,8.0, 1.0
lupus,7.0, 1.0
Bridegroom,9.333333333333334, 1.0
P-047,8.0, 1.0
Thelma,8.058823529411766, 1.0
Think,7.649425287356322, 6.0
isler,7.333333333333333, 1.0
Hereafter,6.836363636363636, 2.0
Boyd,5.0, 1.0
Shootist,8.0, 1.0
Boys,7.109150358631083, 41.0
Maal,10.0, 1.0
Rainmaker,7.166666666666667, 1.0
Amistad,7.8, 1.0
from,7.029792819695115, 72.0
Boyz,8.956521739130434, 2.0
Shen,5.0, 3.0
Shel,9.0, 1.0
Idiocracy,7.0, 1.0
Kurotokage,6.0, 1.0
ekarna,3.0, 1.0
Gallery,5.666666666666667, 1.0
Wives,7.542222222222222, 5.0
Insensibles,7.0, 1.0
Fertile,3.6666666666666665, 1.0
Maba,7.5, 1.0
Moron,10.0, 1.0
Shes,7.004761904761904, 6.0
Babycall,5.5, 1.0
Maan,6.5, 2.0
Garage,9.0, 1.0
Ilusi�n,7.0, 1.0
sh�zun,3.0, 1.0
Decoding,10.0, 1.0
shokud,7.0, 1.0
Sim�n,9.0, 1.0
servir,5.0, 1.0
gorode,5.0, 1.0
Gwai,3.0, 1.0
Snowman,8.027777777777779, 3.0
Kaiulani,5.0, 1.0
Driller,5.666666666666667, 1.0
Mato,5.25, 1.0
Workshop,4.0, 1.0
aseman,8.4, 1.0
Solstice,5.0, 1.0
Klovn,8.0, 1.0
cin�ma,6.5, 1.0
Savannah,9.0, 1.0
Hawking,8.0, 1.0
Giganten,8.0, 1.0
Hubble,7.25, 1.0
Uzumaki,8.0, 1.0
Zhong,7.0, 1.0
Finger,8.0, 1.0
Mask,7.230172413793103, 8.0
Ballroom,7.0, 2.0
Shirley,4.5, 2.0
Mass,6.0, 1.0
ganske,8.0, 1.0
Tiro,6.0, 1.0
Heartbreaker,7.6, 1.0
I-ya-gi,4.5, 1.0
Mavi,6.25, 2.0
Tactical,9.0, 1.0
Conte,8.0, 1.0
Physician,7.2, 1.0
Nearly,8.7, 1.0
Uroki,7.0, 1.0
Shjo,8.0, 1.0
Outdoors,8.6, 1.0
Monsieur,7.277777777777779, 6.0
Willens,6.0, 1.0
Hoi-sa-won,6.25, 1.0
Destroyed,6.0, 1.0
Burbs,7.142857142857143, 1.0
girasoli,9.0, 1.0
Washington,6.633333333333333, 3.0
Maud,8.5, 1.0
Twixt,4.923076923076923, 1.0
Nattevagten,7.0, 1.0
Hitomi,7.0, 1.0
Dungeons,3.25, 2.0
tenshi,7.5, 1.0
Egypt,8.285714285714286, 1.0
Ship,7.027777777777779, 3.0
Pard�,9.0, 1.0
Pinocchios,3.3333333333333335, 1.0
Goshta,8.0, 1.0
Shin,6.0, 2.0
Oceans,7.361111111111111, 3.0
Yaaro,9.0, 1.0
Incendies,8.607142857142858, 1.0
Wah-Wah,7.0, 1.0
Unfabulous,7.0, 1.0
Thammil,6.5, 1.0
Unachievable,6.0, 1.0
Aatsinki,7.0, 1.0
Tito,9.0, 1.0
Vanities,5.0, 1.0
Whiteout,5.625, 1.0
Tiny,6.294117647058823, 1.0
Detenuto,7.0, 1.0
Postaci,7.0, 1.0
Groepers,7.0, 1.0
Evan,5.857142857142857, 1.0
Interstate,8.0, 1.0
Regarding,8.0, 1.0
Sports,7.5, 1.0
Diyarbakir,7.0, 1.0
azul,6.0, 1.0
Vile,5.555555555555555, 1.0
vorbei,8.0, 1.0
Invasion,5.476587301587301, 6.0
sanghwang,7.0, 1.0
meilleure,8.0, 1.0
Libertine,3.5, 1.0
Connie,10.0, 1.0
Kramer,7.483870967741936, 3.0
vreme,8.0, 1.0
Moshi,1.0, 1.0
Ting,8.0, 1.0
Robots,7.625, 1.0
SuckSeed,8.0, 1.0
Tini,8.5, 1.0
Microcosmos,10.0, 1.0
Shock,6.1805555555555545, 6.0
faen,6.0, 1.0
Kon-Tiki,7.627450980392157, 1.0
amigos,5.0, 1.0
Twist,6.118421052631579, 3.0
Airplane,7.541666666666665, 2.0
gwai,6.5, 2.0
Midway,6.0, 1.0
Suzie,10.0, 1.0
Badly,10.0, 1.0
Stardust,7.359953703703703, 3.0
Emergo,5.421052631578948, 1.0
Yumurta,7.333333333333333, 1.0
Nordvest,6.142857142857143, 1.0
Banzai,6.0, 3.0
verr�,7.0, 1.0
Eternal,7.047945205479451, 2.0
Gordon,6.470588235294118, 1.0
Mayo,6.25, 1.0
Heima,10.0, 1.0
Roozi,8.0, 1.0
Daddies,7.0, 1.0
A$$,9.0, 1.0
Nobles,7.645161290322581, 1.0
Shoes,7.183333333333333, 5.0
saiky,9.0, 2.0
Slaughtered,2.0, 1.0
Nautanki,5.666666666666667, 1.0
Oxyana,7.0, 1.0
chung,6.0, 1.0
Exorcist,6.293103448275862, 5.0
Mall,5.4, 2.0
habite...,7.5, 1.0
Exorcism,5.958083428802481, 3.0
Vanilla,7.137931034482759, 1.0
Ever,7.791666666666667, 9.0
Eves,9.25, 1.0
Falcons,6.0, 1.0
Even,7.333333333333333, 3.0
Week-End,6.75, 1.0
Mala,7.0, 1.0
perros,8.62962962962963, 1.0
Male,6.5, 1.0
Shot,7.459834368530021, 7.0
Deleted,7.0, 1.0
rinchi,8.0, 1.0
cigarrillos,8.0, 1.0
Show,7.717518260991712, 14.0
regole,4.0, 1.0
toshi,7.0, 1.0
table,5.375, 2.0
Shop,7.657936507936507, 7.0
Hetherington,7.5, 1.0
fais,7.4, 1.0
Petukhoth,7.0, 1.0
Shoe,7.75, 2.0
Ropes,6.5, 1.0
Punchline,5.0, 1.0
ouvert,6.5, 1.0
Yuniol,3.5, 1.0
Series,7.911764705882353, 2.0
Learned,8.451612903225804, 1.0
Vanishes,8.96875, 1.0
Make,5.2120838420838425, 9.0
Swear,9.0, 1.0
Mann,7.75, 2.0
Yjinb,8.545454545454545, 1.0
Tims,8.2, 1.0
Sweat,9.0, 1.0
Many,5.5, 1.0
kabadayi,10.0, 1.0
Rituals,9.0, 1.0
Mans,7.352098108747046, 12.0
Resident,6.158386243386243, 6.0
Volumen,6.0, 1.0
Time,7.035397721512056, 52.0
Guillaume,6.75, 1.0
Himizu,7.666666666666667, 1.0
Mani,4.0, 1.0
Monamur,7.0, 1.0
Def-Con,3.0, 1.0
Mang,5.0, 1.0
Seinfeld,8.0, 1.0
Otes�nek,4.0, 1.0
bolshom,5.0, 1.0
Southern,8.788990825688074, 2.0
Tilt,7.0, 1.0
V�ronique,8.3, 1.0
Till,5.603703703703704, 5.0
Enders,6.934865900383142, 1.0
Vice,5.8, 1.0
Conception,6.666666666666667, 3.0
Violence,7.404545454545454, 2.0
Martians,3.0, 1.0
Rites,5.875, 4.0
cudo,8.666666666666666, 1.0
Mame,8.5, 1.0
Burke,7.25, 1.0
Mama,6.917387387387386, 5.0
saigo,5.0, 1.0
Vida,8.0, 1.0
Narnia,7.662952137376689, 3.0
Heroine,6.0, 1.0
Mobster,10.0, 1.0
abajo,8.0, 1.0
Meenalla,4.666666666666667, 1.0
Desyat,10.0, 1.0
Eastwick,7.571428571428571, 1.0
Evim,7.75, 1.0
Angel-A,7.8, 1.0
Evil,6.5717478340478745, 32.0
Virasat,8.0, 1.0
Snowmen,5.0, 1.0
Raoul,7.5, 1.0
Mapa,5.5, 1.0
Maos,6.5, 1.0
Mosura,6.333333333333333, 3.0
diretta,7.0, 1.0
Ties,7.355555555555555, 3.0
Serial,7.138888888888889, 6.0
Twins,6.722222222222222, 2.0
Jeremiah,8.5, 1.0
fang,10.0, 1.0
Rosemarys,8.333333333333332, 1.0
sociala,10.0, 1.0
Dolgaya,7.666666666666667, 1.0
Door...,6.0, 1.0
Ocho,7.5, 1.0
Mary,7.3433109554222495, 13.0
Comics,8.25, 1.0
Samayal,6.0, 1.0
lista,7.0, 1.0
Clover,6.0, 1.0
Clementine,9.0, 1.0
Mars,6.393079453441295, 12.0
Sweet,7.649280166064015, 16.0
Waverider,9.75, 1.0
Hall�hall�,7.0, 1.0
View,7.086666666666668, 5.0
Mark,7.0, 2.0
Vier,7.5, 1.0
Mari,7.0, 1.0
Stepmom,8.2, 1.0
Stargate,6.92, 1.0
Producers,7.928571428571429, 1.0
Mard,9.0, 1.0
Budapest,8.477611940298523, 1.0
Korkusuz,6.0, 1.0
Shoot,6.409259259259259, 6.0
Shuv,6.0, 1.0
milosci,9.666666666666666, 1.0
Arsenic,9.0, 1.0
Guitar,8.88888888888889, 1.0
Shut,6.545138888888888, 4.0
Ocean,6.888888888888889, 3.0
Payne,6.640350877192983, 3.0
Malli,6.0, 1.0
Superstar,5.125, 2.0
Shun,7.0, 1.0
m�ste,10.0, 1.0
Dead...,7.333333333333333, 1.0
Burnt,5.0, 1.0
ferpecto,7.0, 1.0
Srpski,6.071428571428571, 1.0
Pussycats,7.333333333333333, 1.0
Dress,8.0, 1.0
Beats,7.166666666666666, 4.0
Havelaar,7.0, 1.0
5tar,8.5, 1.0
dor�e,7.666666666666667, 1.0
Liquor,8.0, 1.0
locataire,7.75, 1.0
Bool-kkott-cheo-reom,7.0, 1.0
Invisible,6.8924242424242435, 11.0
Taught,7.0, 1.0
Near,7.0, 1.0
Memories,8.527777777777779, 4.0
Mansfields,7.2, 1.0
Mi-seu-teo,7.0, 1.0
namja,7.916666666666666, 2.0
Union,6.571428571428572, 3.0
Achtste,7.0, 1.0
Wrongs,7.0, 1.0
Romeo,8.295813527431173, 6.0
callera,7.0, 1.0
Fatale,7.0, 1.0
Uch�,8.0, 1.0
Mont�s,8.0, 1.0
Heroes,6.976190476190475, 7.0
sitios,5.0, 1.0
Jerusalem,6.25, 2.0
Measures,7.0, 2.0
Fando,6.0, 1.0
Work,8.192857142857143, 7.0
Bears,7.0, 5.0
Lavender,8.0, 1.0
Worm,8.25, 2.0
Castle,7.18, 5.0
Burly,8.0, 1.0
Somebody,7.0, 1.0
FinalCut.com,5.0, 1.0
Partir,4.2, 1.0
Beneath,5.005782312925169, 7.0
Burma,8.333333333333334, 1.0
Word,6.8500000000000005, 3.0
Chingis,4.0, 1.0
Thinna,5.0, 1.0
Tetsuo,9.0, 2.0
Drinking,6.750438981562775, 2.0
batalla,6.25, 1.0
Beast,6.4145021645021645, 11.0
Babylift,10.0, 1.0
Tierra,5.0, 1.0
Undead,3.875, 4.0
Crossed,6.0, 1.0
vedovo,4.0, 1.0
Jhankaar,5.0, 1.0
diente,8.0, 1.0
unmyeong,9.0, 1.0
Hirokin,2.0, 1.0
fata,4.0, 1.0
Baazi,3.0, 1.0
Larry,7.045726495726496, 5.0
fate,8.0, 1.0
Drewe,5.8, 1.0
Pervyy,6.666666666666667, 1.0
Cujo,6.8, 1.0
Bros.,4.875, 2.0
Sundarikal,7.0, 1.0
Go-Getter,7.5, 1.0
Summoned,5.5, 1.0
Childrens,7.666666666666667, 1.0
Unsinkable,8.0, 1.0
Wristcutters,7.6875, 1.0
Vers,9.0, 1.0
Chingoo,7.0, 1.0
Very,6.82962962962963, 6.0
Seite,8.285714285714286, 1.0
Fanaa,7.8, 1.0
Flashes,5.0, 1.0
einem,4.0, 1.0
papillon,8.363636363636365, 1.0
Sader,1.0, 1.0
einer,8.5, 2.0
Notting,7.911764705882353, 1.0
Jgarna,6.416666666666666, 2.0
Noise,6.601851851851852, 3.0
Mulan,8.0, 2.0
Coonskin,8.0, 1.0
Udon,4.0, 1.0
Shocked,7.0, 1.0
insanguinate,4.0, 1.0
nunmuldo,8.0, 1.0
Bronx,7.714285714285714, 2.0
fare,6.0, 2.0
Vera,7.5, 3.0
Jawaani,6.625, 1.0
DeadHeads,4.5, 1.0
Shocker,10.0, 1.0
besler,2.0, 1.0
Necronomicon,7.0, 1.0
Afternoon,7.26984126984127, 3.0
Eragon,7.625, 1.0
Broom,7.75, 1.0
Partly,8.0, 1.0
Cthulhu,6.0, 2.0
Bummer,6.0, 2.0
Neco,7.5, 1.0
Brood,5.5, 2.0
Downstairs,7.0, 1.0
Beloved,5.625, 2.0
Cropsey,6.7272727272727275, 1.0
Flakes,6.2, 1.0
sh�,7.882352941176471, 1.0
Attached,6.551724137931035, 1.0
Advocate,7.9772727272727275, 1.0
Need,7.481719724319003, 2.0
Christmas,7.008018675536596, 36.0
Swashbuckler,10.0, 1.0
Neds,7.0, 1.0
Rhod,8.0, 1.0
Skeleton,7.075757575757575, 3.0
reinas,7.571428571428571, 1.0
Mitty,7.540488431876608, 1.0
Noodle,7.0, 1.0
saveurs,6.7272727272727275, 1.0
Bozuklugu,4.0, 1.0
Worst,8.0, 2.0
Casse-t�te,8.333333333333334, 1.0
peces,6.666666666666666, 2.0
madre,6.523809523809524, 2.0
Fanny,8.0, 1.0
Odessa,7.75, 2.0
Parton,7.5, 1.0
Trust,6.519230769230769, 4.0
carro,7.0, 1.0
Karloff,7.0, 1.0
Wolf,7.101681847587958, 12.0
Sozinho,10.0, 1.0
Swamp,5.0, 1.0
Prophecies,7.714285714285714, 1.0
Forsaken,7.0, 1.0
Goldmember,8.166666666666666, 1.0
Zhivago,8.833333333333334, 1.0
Telmisseomding,5.0, 1.0
Every,6.958333333333333, 6.0
Incredibly,7.670212765957447, 1.0
Piano,6.73125, 2.0
Ange,1.0, 1.0
Prick,7.75, 1.0
maseyo,8.0, 1.0
frusta,7.0, 1.0
Incredible,7.4571058148515945, 6.0
Melquiades,7.857142857142857, 1.0
Price,7.1022727272727275, 4.0
Worth,9.0, 1.0
Tumhare,4.0, 1.0
Swann,5.0, 1.0
V�cut,7.0, 1.0
Neko,7.25, 1.0
Unchained,8.574468085106373, 1.0
carta,8.0, 2.0
femmes,7.293333333333334, 5.0
Pachadlela,6.0, 1.0
Noite,6.666666666666667, 1.0
BASEketball,7.875, 1.0
Gorbeh,7.5, 1.0
England,6.82936507936508, 4.0
Striped,8.098360655737705, 1.0
Babam,9.2, 1.0
Severed,4.0, 1.0
Pride,6.458333333333333, 6.0
Holiday,7.416590909090909, 10.0
Maboroshi,9.0, 2.0
Mouth,7.3, 2.0
anseon,8.0, 1.0
Truth,7.259122958813864, 19.0
Sutures,3.0, 1.0
Owning,7.0, 1.0
Hachi,8.892857142857133, 1.0
Lucia,8.5625, 2.0
Hypercube,5.5, 1.0
Mechanical,5.55, 2.0
Nordfor,9.0, 1.0
Sadako,3.0, 1.0
Livet,5.9411764705882355, 1.0
Stripes,5.846153846153847, 2.0
Lives,7.205133524412702, 18.0
Miracles,6.75, 2.0
Outlander,7.0, 1.0
Mouse,7.5, 2.0
Andy,10.0, 1.0
Neil,8.5, 2.0
Luck.,7.777777777777778, 1.0
Nena,7.0, 1.0
Cuba,5.375, 2.0
Psycho-metry,5.0, 1.0
Ol�,2.0, 1.0
Memorial,5.714285714285714, 1.0
Cube,6.893939393939394, 3.0
Sphinx,7.0, 1.0
jeongseok,7.5, 1.0
Footage,4.0, 1.0
Eldfjall,8.0, 1.0
faiblesse,6.5, 1.0
Pardes,6.0, 1.0
Rallybrudar,10.0, 1.0
Event,5.875, 2.0
Recalled,9.0, 1.0
Wood,8.06060606060606, 3.0
Fanie,6.5, 1.0
educaci�n,7.7, 1.0
livet,8.0, 1.0
yeojachingureul,8.0, 1.0
Neon,2.0, 1.0
Lucky,6.851186109073122, 13.0
adieux,8.0, 1.0
Babel,7.7272727272727275, 1.0
Brown,7.6729809837281255, 8.0
Wong,7.572222222222223, 6.0
Veil,7.5, 1.0
Kabluey,6.0, 1.0
Solomons,7.0, 1.0
Flamarion,7.0, 1.0
Babes,8.0, 3.0
Winchester,7.0, 1.0
Wont,7.0625, 4.0
Uniti,3.0, 1.0
Gumaro,4.333333333333333, 1.0
Atomic,6.5, 2.0
Bhaag,8.863768115942028, 3.0
Platon,7.0, 1.0
Malone,8.25, 1.0
Hollywood,6.970238095238095, 12.0
Womb,5.625, 1.0
Beans,6.9, 1.0
Nemo,8.606060606060606, 1.0
Fango,7.0, 1.0
Ness,5.833333333333334, 2.0
dhonneur,8.0, 1.0
Tchoupitoulas,2.0, 1.0
Dredd,6.473462301587303, 2.0
hung,7.75, 4.0
Nest,7.666666666666667, 3.0
triplettes,8.0, 1.0
Haywire,5.967741935483871, 1.0
Caravan,10.0, 1.0
Murphy,8.0, 1.0
Blocks,6.375, 1.0
kvelafers,8.0, 1.0
Prometheus,5.462655601659751, 2.0
Rupan,8.0, 1.0
Signal,8.333333333333334, 2.0
Svinalngorna,8.0, 1.0
Anni,7.0, 1.0
Party?,10.0, 1.0
Ludvig,6.0, 1.0
Mains,4.5, 1.0
Anne,7.5, 2.0
U.S.A.,9.0, 1.0
Anna,8.180327868852459, 8.0
Chroniques,2.5, 1.0
Terre,3.0, 1.0
Belenggu,3.0, 1.0
Terra,6.166666666666667, 3.0
Beach,6.824074074074074, 9.0
Maine,6.0, 2.0
Nerd,10.0, 1.0
Terri,6.5, 1.0
Bhulaiyaa,10.0, 1.0
Checks,8.5, 1.0
Circumstance,6.5, 1.0
mindre,7.0, 1.0
Willie,9.0, 1.0
Debaters,7.9375, 1.0
Zenne,8.5, 1.0
Direction,1.0, 2.0
Lonesome,7.666666666666667, 3.0
Maior,7.0, 1.0
Aniolem,8.0, 1.0
Romantics,5.333333333333333, 1.0
BlackJacks,1.0, 1.0
Allows,6.5, 1.0
Novocaine,5.0, 1.0
International,7.7615384615384615, 3.0
Pandiya,6.0, 1.0
Cercan�a,7.0, 1.0
Seek,5.777777777777778, 1.0
Facing,9.25, 3.0
Papadopoulos,6.555555555555555, 1.0
sombras,6.0, 1.0
Seed,6.805555555555555, 4.0
Torrente,6.625, 4.0
Drugoe,4.0, 1.0
Pazze,6.333333333333333, 1.0
Prime,5.5, 5.0
Mekagojira,5.75, 3.0
Chickens,8.0, 1.0
Psychosis,3.0, 1.0
Romantiek,6.0, 1.0
Bergman,7.0, 1.0
Orl�ans,3.0, 1.0
Wages,3.0, 1.0
Yihe,4.0, 1.0
Lennon,6.0, 1.0
Clueless,7.380952380952381, 1.0
Devoured,3.0, 1.0
Enemys,10.0, 1.0
Kaij�,6.5, 2.0
Comeu?,8.0, 1.0
salotto,6.0, 1.0
Trunk,6.0, 1.0
Cisco,5.0, 1.0
Prizzis,7.75, 1.0
Przypadek,8.0, 1.0
TiMER,8.0, 1.0
News,6.541666666666667, 6.0
Validation,8.0, 1.0
Hesher,7.619047619047619, 1.0
Empress,10.0, 1.0
Eames,7.0, 1.0
soeur,7.333333333333333, 1.0
sangue,8.0, 3.0
arriv�,8.5, 1.0
Cherbourg,9.333333333333334, 1.0
Taped,6.0, 1.0
Baaja,7.0, 1.0
pass�,7.670731707317073, 1.0
planeta,2.0, 1.0
Ye-go,8.0, 1.0
Shanghai,6.464285714285714, 7.0
Crazies,7.019230769230769, 1.0
Wagle,6.0, 1.0
Wohi,8.0, 1.0
Terms,8.0, 2.0
Rupture,8.0, 1.0
Kolpa�ino,6.0, 1.0
Patience,7.375, 1.0
Tapes,6.777777777777778, 3.0
Splinter,5.555555555555555, 1.0
Ying,7.461538461538463, 3.0
Vlees,4.0, 1.0
Lucas,7.0, 2.0
P�ru,10.0, 1.0
Spinal,8.176470588235293, 1.0
lunes,8.333333333333334, 1.0
Lagaan,7.625, 1.0
Gaganam,6.0, 1.0
Harbor,7.451612903225806, 1.0
Blowup,6.857142857142857, 1.0
Later...,7.750000000000002, 1.0
Seat,7.166666666666666, 2.0
Cloudy,7.344700198920148, 3.0
Movie,6.592447492812176, 93.0
Seas,7.2, 3.0
Soloist,7.357142857142857, 1.0
vyborov,8.0, 1.0
Cupboard,7.333333333333333, 1.0
Sacro,5.666666666666667, 1.0
Belleville,8.0, 1.0
Netz,3.0, 1.0
Shrek,6.735416666666667, 6.0
Nae-ga,7.75, 1.0
Backdraft,7.25, 1.0
humo,8.0, 1.0
Seal,1.0, 1.0
Vaada,8.0, 1.0
Devdas,8.0, 1.0
rit�n,8.666666666666666, 1.0
Canyons,4.366666666666666, 1.0
Ober,8.0, 1.0
Internets,10.0, 1.0
Maids,9.0, 1.0
Tekken,9.0, 2.0
Obey,9.0, 1.0
Carter,7.675192012288787, 3.0
Aqu�,8.0, 1.0
Despu�s,6.4, 1.0
zabijaniu,7.666666666666667, 1.0
trois,6.333333333333333, 1.0
Wagon,6.388888888888889, 6.0
Coffey,10.0, 1.0
Repeat,7.0, 1.0
Relative,6.0, 1.0
Deliver,8.0, 3.0
Fauteuils,7.0, 1.0
Things,6.2905533063427805, 19.0
Maier,8.0, 1.0
Nadie,8.0, 1.0
Moderns,6.0, 1.0
